User,Driver,pickup,drop,cost,distance,date,time
user1,pradeepbhai,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",87.4,4.12,2023-01-28,23:54:00
user1,Tanasha,"Vastrapur Lake, Ahmedabad","Sabarmati Ashram, Ahmedabad",121.4,5.82,2023-11-26,14:34:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Iskcon Temple, Ahmedabad",5.0,0.0,2023-05-18,20:11:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","Law Garden, Ahmedabad",57.6,2.63,2023-06-14,22:05:00
user1,Tanasha,"shott, Ahmedabad","nirma university, Ahmedabad",230.6,11.28,2023-11-05,08:53:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Taj Skyline, ahmedabad",89.6,4.23,2023-11-16,21:53:00
user1,Tanasha,"lal darwaja, ahmedabad","Kankaria Lake, Ahmedabad",63.6,2.93,2023-06-24,08:27:00
user1,pradeepbhai,"Science City, Ahmedabad","Nehru Bridge, Ahmedabad",203.4,9.92,2023-01-22,00:38:00
user1,pradeepbhai,"nirma university, Ahmedabad","lal darwaja, ahmedabad",246.2,12.06,2023-01-18,16:21:00
user1,Tanasha,"Vastrapur Lake, Ahmedabad","Kankaria Lake, Ahmedabad",166.4,8.07,2023-09-12,21:52:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","Science City, Ahmedabad",150.4,7.27,2023-08-05,00:31:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.09,2023-08-04,13:10:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",15.4,0.52,2023-06-13,11:57:00
user1,pradeepbhai,"nirma university, Ahmedabad","Sabarmati Ashram, Ahmedabad",173.2,8.41,2023-08-12,02:18:00
user1,Tanasha,"Manek Chowk, Ahmedabad","Science City, Ahmedabad",232.8,11.39,2023-08-19,11:58:00
user1,Tanasha,"Iskcon Temple, Ahmedabad","Sarkhej Roza, Ahmedabad",85.6,4.03,2023-09-08,14:35:00
user1,pradeepbhai,"Stanza, Ahmedabad","Jama Masjid, Ahmedabad",267.6,13.13,2023-08-13,04:51:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Stanza, Ahmedabad",243.8,11.94,2023-11-22,21:35:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Iskcon Temple, Ahmedabad",39.0,1.7,2023-05-28,15:20:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Taj Skyline, ahmedabad",573.6,28.43,2023-03-13,15:17:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Science City, Ahmedabad",117.4,5.62,2023-05-10,14:49:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Vastrapur Lake, Ahmedabad",111.6,5.33,2023-03-01,23:58:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","Kankaria Lake, Ahmedabad",197.2,9.61,2023-02-05,11:16:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Jama Masjid, Ahmedabad",494.6,24.48,2023-06-22,17:23:00
user1,Tanasha,"Science City, Ahmedabad","Iskcon Temple, Ahmedabad",117.4,5.62,2023-08-13,03:59:00
user1,Tanasha,"Jama Masjid, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.65,2023-05-28,04:01:00
user1,pradeepbhai,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",87.4,4.12,2023-02-06,09:30:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",201.2,9.81,2023-08-19,01:08:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","LD, Ahmedabad",128.4,6.17,2023-06-17,05:49:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",258.8,12.69,2023-01-20,18:17:00
user1,Tanasha,"shott, Ahmedabad","Sarkhej Roza, Ahmedabad",129.0,6.2,2023-05-27,09:53:00
user1,Tanasha,"nirma university, Ahmedabad","LD, Ahmedabad",216.6,10.58,2023-09-13,15:52:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Manek Chowk, Ahmedabad",62.6,2.88,2023-06-02,08:42:00
user1,pradeepbhai,"Manek Chowk, Ahmedabad","Law Garden, Ahmedabad",62.6,2.88,2023-08-09,02:46:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","Science City, Ahmedabad",84.4,3.97,2023-08-19,16:34:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Sabarmati Ashram, Ahmedabad",84.8,3.99,2023-02-15,02:50:00
user1,Tanasha,"Science City, Ahmedabad","LD, Ahmedabad",150.8,7.29,2023-02-20,03:59:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","shott, Ahmedabad",572.6,28.38,2023-09-07,15:26:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Kankaria Lake, Ahmedabad",197.2,9.61,2023-09-08,18:29:00
user1,pradeepbhai,"nirma university, Ahmedabad","Sarkhej Roza, Ahmedabad",317.6,15.63,2023-06-01,22:52:00
user1,Tanasha,"courtyard marriott, Ahmedabad","PrahladNagar Garden, Ahmedabad",40.0,1.75,2023-07-01,05:08:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","Jama Masjid, Ahmedabad",158.0,7.65,2023-10-12,04:53:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",185.2,9.01,2023-11-03,10:06:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Vastrapur Lake, Ahmedabad",111.6,5.33,2023-10-15,10:09:00
user1,Tanasha,"Stanza, Ahmedabad","PrahladNagar Garden, Ahmedabad",101.2,4.81,2023-10-03,05:05:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Sarkhej Roza, Ahmedabad",221.4,10.82,2023-01-01,01:39:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",258.8,12.69,2023-07-06,01:21:00
user1,pradeepbhai,"LD, Ahmedabad","courtyard marriott, Ahmedabad",77.0,3.6,2023-04-04,14:57:00
user1,Tanasha,"lal darwaja, ahmedabad","Science City, Ahmedabad",213.8,10.44,2023-04-10,21:19:00
user1,Tanasha,"Stanza, Ahmedabad","Sabarmati Ashram, Ahmedabad",277.2,13.61,2023-10-26,23:20:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",258.8,12.69,2023-10-19,02:34:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","Stanza, Ahmedabad",107.0,5.1,2023-02-12,19:40:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",116.2,5.56,2023-01-13,03:44:00
user1,Tanasha,"shott, Ahmedabad","Sarkhej Roza, Ahmedabad",129.0,6.2,2023-06-19,15:50:00
user1,pradeepbhai,"shott, Ahmedabad","Sarkhej Roza, Ahmedabad",129.0,6.2,2023-10-28,06:31:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Science City, Ahmedabad",182.4,8.87,2023-07-14,05:57:00
user1,Tanasha,"Jama Masjid, Ahmedabad","Stanza, Ahmedabad",267.6,13.13,2023-01-01,00:26:00
user1,Tanasha,"Vastrapur Lake, Ahmedabad","Iskcon Temple, Ahmedabad",55.4,2.52,2023-09-12,15:06:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",185.2,9.01,2023-02-19,18:09:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Kankaria Lake, Ahmedabad",95.8,4.54,2023-01-27,03:16:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","Jama Masjid, Ahmedabad",158.0,7.65,2023-11-11,14:31:00
user1,pradeepbhai,"shott, Ahmedabad","nirma university, Ahmedabad",230.6,11.28,2023-02-13,01:55:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","shott, Ahmedabad",65.6,3.03,2023-10-05,02:21:00
user1,pradeepbhai,"LD, Ahmedabad","shott, Ahmedabad",138.6,6.68,2023-11-10,20:09:00
user1,Tanasha,"Science City, Ahmedabad","courtyard marriott, Ahmedabad",121.4,5.82,2023-03-17,16:27:00
user1,Tanasha,"nirma university, Ahmedabad","PrahladNagar Garden, Ahmedabad",272.4,13.37,2023-01-08,08:21:00
user1,pradeepbhai,"shott, Ahmedabad","Iskcon Temple, Ahmedabad",65.6,3.03,2023-11-06,14:32:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","LD, Ahmedabad",77.0,3.6,2023-07-15,09:57:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","Kankaria Lake, Ahmedabad",197.2,9.61,2023-01-22,01:31:00
user1,Tanasha,"Nehru Bridge, Ahmedabad","Sabarmati Ashram, Ahmedabad",79.8,3.74,2023-05-08,08:35:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Sabarmati Ashram, Ahmedabad",425.8,21.04,2023-04-16,21:35:00
user1,Tanasha,"LD, Ahmedabad","Science City, Ahmedabad",150.8,7.29,2023-09-04,19:44:00
user1,pradeepbhai,"Manek Chowk, Ahmedabad","Sabarmati Ashram, Ahmedabad",88.6,4.18,2023-07-19,10:07:00
user1,Tanasha,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",171.8,8.34,2023-10-17,14:59:00
user1,pradeepbhai,"nirma university, Ahmedabad","Nehru Bridge, Ahmedabad",238.0,11.65,2023-03-08,01:33:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Jama Masjid, Ahmedabad",30.8,1.29,2023-02-28,00:40:00
user1,pradeepbhai,"Stanza, Ahmedabad","nirma university, Ahmedabad",319.6,15.73,2023-02-21,21:17:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Manek Chowk, Ahmedabad",36.0,1.55,2023-02-12,05:22:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","nirma university, Ahmedabad",237.6,11.63,2023-03-18,05:32:00
user1,Tanasha,"Taj Skyline, ahmedabad","Manek Chowk, Ahmedabad",229.0,11.2,2023-02-14,04:07:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Stanza, Ahmedabad",277.2,13.61,2023-01-25,08:56:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","shott, Ahmedabad",196.8,9.59,2023-01-16,08:02:00
user1,pradeepbhai,"nirma university, Ahmedabad","shott, Ahmedabad",230.6,11.28,2023-10-03,05:16:00
user1,pradeepbhai,"Stanza, Ahmedabad","Manek Chowk, Ahmedabad",272.4,13.37,2023-08-12,16:10:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","PrahladNagar Garden, Ahmedabad",40.0,1.75,2023-10-02,00:38:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Jama Masjid, Ahmedabad",30.8,1.29,2023-10-03,08:07:00
user1,Tanasha,"shott, Ahmedabad","Manek Chowk, Ahmedabad",227.8,11.14,2023-07-07,10:08:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",207.8,10.14,2023-11-06,19:28:00
user1,pradeepbhai,"Manek Chowk, Ahmedabad","Sarkhej Roza, Ahmedabad",190.4,9.27,2023-11-17,09:32:00
user1,Tanasha,"nirma university, Ahmedabad","Nehru Bridge, Ahmedabad",238.0,11.65,2023-03-03,15:18:00
user1,pradeepbhai,"lal darwaja, ahmedabad","nirma university, Ahmedabad",246.2,12.06,2023-06-08,01:19:00
user1,Tanasha,"lal darwaja, ahmedabad","Vastrapur Lake, Ahmedabad",111.6,5.33,2023-01-26,09:02:00
user1,Tanasha,"Vastrapur Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",78.2,3.66,2023-10-11,09:48:00
user1,pradeepbhai,"nirma university, Ahmedabad","PrahladNagar Garden, Ahmedabad",272.4,13.37,2023-10-05,06:25:00
user1,pradeepbhai,"shott, Ahmedabad","Manek Chowk, Ahmedabad",227.8,11.14,2023-08-23,18:25:00
user1,pradeepbhai,"LD, Ahmedabad","Jama Masjid, Ahmedabad",89.0,4.2,2023-01-17,21:10:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Stanza, Ahmedabad",277.2,13.61,2023-06-17,04:41:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","Science City, Ahmedabad",196.2,9.56,2023-01-11,17:38:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","PrahladNagar Garden, Ahmedabad",89.6,4.23,2023-11-21,18:29:00
user1,pradeepbhai,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",173.6,8.43,2023-05-23,06:33:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","PrahladNagar Garden, Ahmedabad",190.0,9.25,2023-09-13,22:23:00
user1,Tanasha,"Science City, Ahmedabad","LD, Ahmedabad",150.8,7.29,2023-08-02,10:36:00
user1,Tanasha,"Sabarmati Ashram, Ahmedabad","Taj Skyline, ahmedabad",210.2,10.26,2023-01-07,00:25:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",190.0,9.25,2023-07-04,06:04:00
user1,pradeepbhai,"Stanza, Ahmedabad","nirma university, Ahmedabad",319.6,15.73,2023-04-11,04:07:00
user1,Tanasha,"nirma university, Ahmedabad","Vastrapur Lake, Ahmedabad",206.8,10.09,2023-11-28,11:08:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","Taj Skyline, ahmedabad",224.0,10.95,2023-05-16,15:06:00
user1,pradeepbhai,"Stanza, Ahmedabad","Science City, Ahmedabad",171.6,8.33,2023-07-25,19:44:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","Jama Masjid, Ahmedabad",224.0,10.95,2023-08-13,11:18:00
user1,pradeepbhai,"shott, Ahmedabad","Sabarmati Ashram, Ahmedabad",209.0,10.2,2023-06-11,20:18:00
user1,Tanasha,"Stanza, Ahmedabad","Science City, Ahmedabad",171.6,8.33,2023-01-18,12:38:00
user1,pradeepbhai,"Vastrapur Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",78.2,3.66,2023-07-08,09:39:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","LD, Ahmedabad",128.4,6.17,2023-09-07,23:21:00
user1,pradeepbhai,"nirma university, Ahmedabad","lal darwaja, ahmedabad",246.2,12.06,2023-09-15,22:36:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",185.2,9.01,2023-08-23,03:11:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",51.6,2.33,2023-09-09,05:36:00
user1,pradeepbhai,"LD, Ahmedabad","Vastrapur Lake, Ahmedabad",43.6,1.93,2023-06-07,23:25:00
user1,Tanasha,"nirma university, Ahmedabad","Taj Skyline, ahmedabad",231.4,11.32,2023-07-03,18:12:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Science City, Ahmedabad",213.8,10.44,2023-10-11,04:29:00
user1,Tanasha,"Taj Skyline, ahmedabad","Kankaria Lake, Ahmedabad",260.2,12.76,2023-04-16,21:29:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Taj Skyline, ahmedabad",89.6,4.23,2023-07-27,12:23:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","Iskcon Temple, Ahmedabad",66.6,3.08,2023-09-26,21:28:00
user1,pradeepbhai,"Vastrapur Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",78.2,3.66,2023-04-28,15:40:00
user1,Tanasha,"Stanza, Ahmedabad","Akshardham Temple, Gandhinagar",660.2,32.76,2023-02-24,21:57:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Science City, Ahmedabad",213.8,10.44,2023-05-02,00:48:00
user1,Tanasha,"Sabarmati Ashram, Ahmedabad","nirma university, Ahmedabad",173.2,8.41,2023-11-25,02:16:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","Iskcon Temple, Ahmedabad",15.6,0.53,2023-02-23,11:34:00
user1,pradeepbhai,"shott, Ahmedabad","Sarkhej Roza, Ahmedabad",129.0,6.2,2023-01-11,09:50:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","PrahladNagar Garden, Ahmedabad",595.0,29.5,2023-03-01,06:42:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","shott, Ahmedabad",65.6,3.03,2023-10-26,00:44:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","nirma university, Ahmedabad",352.2,17.36,2023-11-21,17:02:00
user1,pradeepbhai,"LD, Ahmedabad","Jama Masjid, Ahmedabad",89.0,4.2,2023-10-16,10:05:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","Vastrapur Lake, Ahmedabad",127.6,6.13,2023-05-03,00:38:00
user1,Tanasha,"Taj Skyline, ahmedabad","Akshardham Temple, Gandhinagar",573.6,28.43,2023-06-28,04:23:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Law Garden, Ahmedabad",510.8,25.29,2023-11-02,23:53:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.09,2023-04-08,22:14:00
user1,Tanasha,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",566.8,28.09,2023-08-24,19:45:00
user1,Tanasha,"Vastrapur Lake, Ahmedabad","Science City, Ahmedabad",116.8,5.59,2023-03-27,16:46:00
user1,pradeepbhai,"Vastrapur Lake, Ahmedabad","Akshardham Temple, Gandhinagar",522.0,25.85,2023-10-17,22:04:00
user1,Tanasha,"courtyard marriott, Ahmedabad","Jama Masjid, Ahmedabad",158.0,7.65,2023-01-01,03:32:00
user1,Tanasha,"Kankaria Lake, Ahmedabad","Manek Chowk, Ahmedabad",48.6,2.18,2023-05-24,19:43:00
user1,Tanasha,"Law Garden, Ahmedabad","LD, Ahmedabad",37.6,1.63,2023-02-12,11:00:00
user1,pradeepbhai,"Manek Chowk, Ahmedabad","Sabarmati Ashram, Ahmedabad",88.6,4.18,2023-06-18,17:29:00
user1,pradeepbhai,"Stanza, Ahmedabad","Sarkhej Roza, Ahmedabad",107.0,5.1,2023-08-18,20:13:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Science City, Ahmedabad",213.8,10.44,2023-02-10,05:53:00
user1,Tanasha,"Sarkhej Roza, Ahmedabad","Manek Chowk, Ahmedabad",190.4,9.27,2023-01-02,05:20:00
user1,Tanasha,"Law Garden, Ahmedabad","nirma university, Ahmedabad",233.4,11.42,2023-11-15,15:35:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Jama Masjid, Ahmedabad",168.6,8.18,2023-02-17,21:05:00
user1,Tanasha,"Sarkhej Roza, Ahmedabad","Jama Masjid, Ahmedabad",186.2,9.06,2023-07-13,04:34:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.65,2023-04-21,09:51:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","LD, Ahmedabad",63.4,2.92,2023-01-20,10:26:00
user1,Tanasha,"courtyard marriott, Ahmedabad","shott, Ahmedabad",75.2,3.51,2023-06-25,01:42:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","Kankaria Lake, Ahmedabad",260.2,12.76,2023-11-23,10:11:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","Sarkhej Roza, Ahmedabad",201.2,9.81,2023-09-13,07:33:00
user1,Tanasha,"LD, Ahmedabad","PrahladNagar Garden, Ahmedabad",99.0,4.7,2023-11-23,11:23:00
user1,pradeepbhai,"Science City, Ahmedabad","Vastrapur Lake, Ahmedabad",116.8,5.59,2023-01-16,13:44:00
user1,Tanasha,"Sarkhej Roza, Ahmedabad","Nehru Bridge, Ahmedabad",166.8,8.09,2023-05-23,07:06:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Law Garden, Ahmedabad",121.4,5.82,2023-03-27,02:23:00
user1,pradeepbhai,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",110.4,5.27,2023-02-12,23:21:00
user1,pradeepbhai,"shott, Ahmedabad","PrahladNagar Garden, Ahmedabad",88.8,4.19,2023-07-21,10:50:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","lal darwaja, ahmedabad",63.6,2.93,2023-06-24,12:15:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","PrahladNagar Garden, Ahmedabad",148.4,7.17,2023-09-23,13:08:00
user1,Tanasha,"Nehru Bridge, Ahmedabad","nirma university, Ahmedabad",238.0,11.65,2023-04-01,02:16:00
user1,Tanasha,"Iskcon Temple, Ahmedabad","Iskcon Temple, Ahmedabad",5.0,0.0,2023-02-15,15:44:00
user1,pradeepbhai,"LD, Ahmedabad","Jama Masjid, Ahmedabad",89.0,4.2,2023-11-09,02:51:00
user1,pradeepbhai,"shott, Ahmedabad","courtyard marriott, Ahmedabad",75.2,3.51,2023-01-04,17:07:00
user1,pradeepbhai,"Stanza, Ahmedabad","Jama Masjid, Ahmedabad",267.6,13.13,2023-02-04,12:28:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","nirma university, Ahmedabad",317.6,15.63,2023-05-26,03:49:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",566.8,28.09,2023-07-17,03:52:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",171.8,8.34,2023-09-21,15:45:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",190.0,9.25,2023-08-04,14:50:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Nehru Bridge, Ahmedabad",32.4,1.37,2023-10-03,18:36:00
user1,Tanasha,"Kankaria Lake, Ahmedabad","Taj Skyline, ahmedabad",260.2,12.76,2023-03-15,10:35:00
user1,pradeepbhai,"LD, Ahmedabad","Vastrapur Lake, Ahmedabad",43.6,1.93,2023-11-06,21:24:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","shott, Ahmedabad",222.6,10.88,2023-01-02,23:02:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",197.2,9.61,2023-08-02,08:24:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","Manek Chowk, Ahmedabad",48.6,2.18,2023-03-14,11:56:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","LD, Ahmedabad",87.4,4.12,2023-05-01,12:24:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","LD, Ahmedabad",87.4,4.12,2023-02-21,15:49:00
user1,Tanasha,"Stanza, Ahmedabad","Manek Chowk, Ahmedabad",272.4,13.37,2023-07-08,19:57:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","Law Garden, Ahmedabad",171.8,8.34,2023-06-22,05:33:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","lal darwaja, ahmedabad",155.6,7.53,2023-04-25,05:02:00
user1,Tanasha,"nirma university, Ahmedabad","Iskcon Temple, Ahmedabad",239.6,11.73,2023-09-06,08:27:00
user1,Agasthya,"Kankriya,Ahmedabad","Iskcon Temple,Ahmedabad",331.74,16.34,2023-05-05,09:30:00
user1,Tanasha,"Science City, Ahmedabad","Taj Skyline, ahmedabad",84.4,3.97,2023-01-22,06:59:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Taj Skyline, ahmedabad",573.6,28.43,2023-10-02,12:48:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","lal darwaja, ahmedabad",84.8,3.99,2023-10-10,13:19:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Kankaria Lake, Ahmedabad",522.6,25.88,2023-05-01,17:13:00
user1,Tanasha,"shott, Ahmedabad","LD, Ahmedabad",138.6,6.68,2023-07-17,01:16:00
user1,Tanasha,"LD, Ahmedabad","Stanza, Ahmedabad",191.0,9.3,2023-05-11,14:43:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","Stanza, Ahmedabad",119.8,5.74,2023-01-14,05:34:00
user1,pradeepbhai,"Nehru Bridge, Ahmedabad","Kankaria Lake, Ahmedabad",74.0,3.45,2023-07-11,01:49:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","lal darwaja, ahmedabad",171.8,8.34,2023-11-28,08:26:00
user1,Tanasha,"lal darwaja, ahmedabad","LD, Ahmedabad",73.0,3.4,2023-08-14,07:58:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Iskcon Temple, Ahmedabad",152.2,7.36,2023-09-13,14:41:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",190.0,9.25,2023-04-05,18:10:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Vastrapur Lake, Ahmedabad",522.0,25.85,2023-10-11,10:38:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","Stanza, Ahmedabad",107.0,5.1,2023-03-06,16:08:00
user1,pradeepbhai,"courtyard marriott, Ahmedabad","Taj Skyline, ahmedabad",76.2,3.56,2023-07-24,18:57:00
user1,Tanasha,"nirma university, Ahmedabad","shott, Ahmedabad",230.6,11.28,2023-06-02,04:29:00
user1,Tanasha,"Manek Chowk, Ahmedabad","shott, Ahmedabad",227.8,11.14,2023-07-06,10:00:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Vastrapur Lake, Ahmedabad",76.2,3.56,2023-01-26,03:58:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","Iskcon Temple, Ahmedabad",85.6,4.03,2023-01-04,12:42:00
user1,Tanasha,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",239.6,11.73,2023-06-18,17:04:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",116.2,5.56,2023-04-13,17:27:00
user1,pradeepbhai,"Jama Masjid, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.18,2023-03-28,02:02:00
user1,Tanasha,"shott, Ahmedabad","Iskcon Temple, Ahmedabad",65.6,3.03,2023-06-08,11:00:00
user1,pradeepbhai,"lal darwaja, ahmedabad","Vastrapur Lake, Ahmedabad",111.6,5.33,2023-07-05,17:04:00
user1,Tanasha,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",258.8,12.69,2023-07-07,15:35:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",66.6,3.08,2023-09-16,00:52:00
user1,pradeepbhai,"Sarkhej Roza, Ahmedabad","PrahladNagar Garden, Ahmedabad",51.6,2.33,2023-10-11,19:03:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Jama Masjid, Ahmedabad",494.6,24.48,2023-03-27,05:56:00
user1,pradeepbhai,"Kankaria Lake, Ahmedabad","Law Garden, Ahmedabad",95.8,4.54,2023-09-24,20:42:00
user1,Tanasha,"Kankaria Lake, Ahmedabad","courtyard marriott, Ahmedabad",190.6,9.28,2023-07-10,15:52:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","PrahladNagar Garden, Ahmedabad",595.0,29.5,2023-07-07,00:30:00
user1,Tanasha,"LD, Ahmedabad","lal darwaja, ahmedabad",73.0,3.4,2023-03-12,05:48:00
user1,pradeepbhai,"nirma university, Ahmedabad","Sabarmati Ashram, Ahmedabad",173.2,8.41,2023-09-03,06:43:00
user1,pradeepbhai,"Taj Skyline, ahmedabad","nirma university, Ahmedabad",231.4,11.32,2023-05-19,11:35:00
user1,pradeepbhai,"Vastrapur Lake, Ahmedabad","Akshardham Temple, Gandhinagar",522.0,25.85,2023-01-20,17:26:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",171.8,8.34,2023-06-01,23:58:00
user1,pradeepbhai,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",110.4,5.27,2023-04-10,05:17:00
